created_at,entry_id,Temperature (C),Turbidity(NTU),Dissolved Oxygen(g/ml),PH,Ammonia(g/ml),Nitrate(g/ml),Population,Fish_Length(cm),Fish_Weight(g)
2021-06-20 23:54:06 CET,9706,25.875,100,7.352,8.40187,0.45842,175,50,7.5,3.85
2021-06-20 23:54:25 CET,9707,25.875,100,8.73,8.39733,0.45842,173,50,7.5,3.85
2021-06-20 23:54:45 CET,9708,25.9375,100,8.282,8.41095,0.45842,175,50,7.5,3.85
2021-06-20 23:55:04 CET,9709,25.9375,100,16.099,8.37917,0.45842,175,50,7.5,3.85
2021-06-20 23:55:24 CET,9710,25.875,100,17.052,8.39279,0.45842,170,50,7.5,3.85
2021-06-20 23:55:43 CET,9711,25.875,100,11.517,8.39733,0.45842,171,50,7.5,3.85
2021-06-20 23:56:03 CET,9712,25.875,100,32.671,8.39733,0.45842,173,50,7.5,3.85
2021-06-20 23:56:23 CET,9713,25.875,100,15.851,8.40187,0.45842,173,50,7.5,3.85
2021-06-20 23:56:42 CET,9714,25.875,100,7.665,8.39733,0.45842,174,50,7.5,3.85
2021-06-20 23:57:21 CET,9716,25.875,100,5.734,8.39733,0.45842,173,50,7.5,3.85
2021-06-20 23:57:41 CET,9717,25.875,100,11.654,8.39733,0.45842,174,50,7.5,3.85
2021-06-20 23:58:00 CET,9718,25.875,100,36.62,8.40187,0.45842,174,50,7.5,3.85
2021-06-20 23:58:39 CET,9720,25.875,100,36.66,8.40641,0.45842,172,50,7.5,3.85
2021-06-20 23:58:59 CET,9721,25.875,100,19.759,8.40187,0.45842,174,50,7.5,3.85
2021-06-20 23:59:38 CET,9723,25.875,100,6.527,8.39279,0.45842,172,50,7.5,3.85
2021-06-21 00:00:17 CET,9725,25.875,100,36.428,8.39733,0.45842,176,50,7.89,4.79
2021-06-21 00:00:36 CET,9726,25.875,100,29.395,8.40641,0.45842,176,50,7.89,4.79
2021-06-21 00:00:56 CET,9727,25.8125,100,19.936,8.39279,0.45842,175,50,7.89,4.79
2021-06-21 00:01:15 CET,9728,25.875,100,6.183,8.39279,0.45842,173,50,7.89,4.79
2021-06-21 00:01:35 CET,9729,25.875,100,3.291,8.39733,0.45842,174,50,7.89,4.79
2021-06-21 00:02:31 CET,9730,25.875,100,6.303,8.39279,0.45842,173,50,7.89,4.79
2021-06-21 00:02:51 CET,9731,25.875,100,14.441,8.39733,0.45842,173,50,7.89,4.79
2021-06-21 00:03:10 CET,9732,25.875,100,7.497,8.39279,0.45842,175,50,7.89,4.79
2021-06-21 00:03:30 CET,9733,25.875,100,9.491,8.41549,0.45842,174,50,7.89,4.79
2021-06-21 00:03:49 CET,9734,25.875,100,36.644,8.40641,0.45842,176,50,7.89,4.79
2021-06-21 00:04:09 CET,9735,25.8125,100,5.15,8.39733,0.45842,173,50,7.89,4.79
2021-06-21 00:04:28 CET,9736,25.875,100,1.449,8.41095,0.45842,176,50,7.89,4.79
2021-06-21 00:05:07 CET,9738,25.875,100,4.901,8.40641,0.45842,173,50,7.89,4.79
2021-06-21 00:05:27 CET,9739,25.875,100,9.539,8.39279,0.45842,173,50,7.89,4.79
2021-06-21 00:05:46 CET,9740,25.8125,100,1.513,8.39279,0.45842,174,50,7.89,4.79
2021-06-21 00:06:43 CET,9741,25.875,100,7.977,8.40187,0.45842,174,50,7.89,4.79
2021-06-21 00:07:03 CET,9742,25.875,100,9.707,8.40641,0.45842,173,50,7.89,4.79
2021-06-21 00:07:22 CET,9743,25.875,100,9.667,8.39279,0.45842,174,50,7.89,4.79
2021-06-21 00:08:02 CET,9745,25.875,100,33.961,8.40641,0.45842,174,50,7.89,4.79
2021-06-21 00:08:22 CET,9746,25.875,100,13.512,8.38371,0.45842,174,50,7.89,4.79
2021-06-21 00:08:41 CET,9747,25.875,100,7.921,8.40187,0.45842,175,50,7.89,4.79
2021-06-21 00:09:01 CET,9748,25.875,100,7.969,8.40187,0.45842,174,50,7.89,4.79
2021-06-21 00:09:40 CET,9750,25.875,100,9.403,8.39733,0.45842,176,50,7.89,4.79
2021-06-21 00:09:59 CET,9751,25.875,100,9.259,8.39279,0.45842,175,50,7.89,4.79
2021-06-21 00:10:19 CET,9752,25.875,100,7.064,8.39279,0.45842,172,50,7.89,4.79
2021-06-21 00:10:39 CET,9753,25.875,100,9.427,8.39733,0.45842,176,50,7.89,4.79
2021-06-21 00:11:57 CET,9757,25.875,100,1.385,8.40641,0.45842,174,50,7.89,4.79
2021-06-21 00:12:17 CET,9758,25.875,100,8.145,8.39733,0.45842,171,50,7.89,4.79
2021-06-21 00:12:37 CET,9759,25.875,100,8.554,8.39733,0.45842,174,50,7.89,4.79
2021-06-21 00:13:16 CET,9761,25.8125,100,12.014,8.39279,0.45842,173,50,7.89,4.79
2021-06-21 00:13:35 CET,9762,25.875,100,8.898,8.39279,0.45842,172,50,7.89,4.79
2021-06-21 00:14:34 CET,9765,25.875,100,3.908,8.40641,0.45842,171,50,7.89,4.79
2021-06-21 00:14:54 CET,9766,25.875,100,9.835,8.39733,0.45842,172,50,7.89,4.79
2021-06-21 00:15:13 CET,9767,25.875,100,7.457,8.39733,0.45842,171,50,7.89,4.79
2021-06-21 00:15:33 CET,9768,25.875,100,2.346,8.40641,0.45842,174,50,7.89,4.79
2021-06-21 00:15:52 CET,9769,25.8125,100,7.513,8.39733,0.45842,173,50,7.89,4.79
2021-06-21 00:16:32 CET,9771,25.875,100,36.628,8.39279,0.45842,173,50,7.89,4.79
2021-06-21 00:17:11 CET,9773,25.875,100,2.939,8.40187,0.45842,173,50,7.89,4.79
2021-06-21 00:17:31 CET,9774,25.875,100,8.217,8.39733,0.45842,171,50,7.89,4.79
2021-06-21 00:17:50 CET,9775,25.8125,100,5.775,8.39733,0.45842,174,50,7.89,4.79
2021-06-21 00:18:10 CET,9776,25.875,100,8.522,8.39733,0.45842,175,50,7.89,4.79
2021-06-21 00:18:29 CET,9777,25.875,100,3.291,8.40187,0.45842,174,50,7.89,4.79
2021-06-21 00:19:09 CET,9779,25.8125,100,8.946,8.40641,0.45842,174,50,7.89,4.79
2021-06-21 00:19:48 CET,9781,25.8125,100,7.497,8.39279,0.45842,176,50,7.89,4.79
2021-06-21 00:20:07 CET,9782,25.875,100,36.62,8.39279,0.45842,175,50,7.89,4.79
2021-06-21 00:20:46 CET,9784,25.8125,100,8.746,8.39733,0.45842,174,50,7.89,4.79
2021-06-21 00:21:06 CET,9785,25.875,100,7.657,8.40641,0.45842,176,50,7.89,4.79
2021-06-21 00:21:45 CET,9787,25.8125,100,7.969,8.39279,0.45842,168,50,7.89,4.79
2021-06-21 00:22:05 CET,9788,25.8125,100,9.267,8.40187,0.45842,176,50,7.89,4.79
2021-06-21 00:22:24 CET,9789,25.8125,100,10.42,8.40641,0.45842,172,50,7.89,4.79
2021-06-21 00:22:44 CET,9790,25.8125,100,20.256,8.39279,0.45842,175,50,7.89,4.79
2021-06-21 00:23:03 CET,9791,25.8125,100,13.632,8.40641,0.45842,174,50,7.89,4.79
2021-06-21 00:23:42 CET,9793,25.8125,100,17.861,8.39733,0.45842,174,50,7.89,4.79
2021-06-21 00:24:02 CET,9794,25.8125,100,36.644,8.39733,0.45842,174,50,7.89,4.79
2021-06-21 00:24:22 CET,9795,25.875,100,9.219,8.40641,0.45842,174,50,7.89,4.79
2021-06-21 00:25:01 CET,9797,25.8125,100,11.117,8.39733,0.45842,176,50,7.89,4.79
2021-06-21 00:25:20 CET,9798,25.8125,100,8.514,8.39279,0.45842,172,50,7.89,4.79
2021-06-21 00:25:40 CET,9799,25.8125,100,7.985,8.39733,0.45842,173,50,7.89,4.79
2021-06-21 00:25:59 CET,9800,25.75,100,7.144,8.38371,0.45842,175,50,7.89,4.79
2021-06-21 00:26:19 CET,9801,25.8125,100,11.55,8.39733,0.45842,174,50,7.89,4.79
2021-06-21 00:26:58 CET,9803,25.8125,100,13.784,8.40187,0.45842,175,50,7.89,4.79
2021-06-21 00:28:16 CET,9807,25.8125,100,10.124,8.40641,0.45842,175,50,7.89,4.79
2021-06-21 00:28:36 CET,9808,25.8125,100,19.832,8.40187,0.45842,174,50,7.89,4.79
2021-06-21 00:28:55 CET,9809,25.8125,100,15.274,8.38825,0.45842,176,50,7.89,4.79
2021-06-21 00:29:15 CET,9810,25.8125,100,8.025,8.38825,0.45842,176,50,7.89,4.79
2021-06-21 00:29:34 CET,9811,25.8125,100,9.147,8.40187,0.45842,176,50,7.89,4.79
2021-06-21 00:29:54 CET,9812,25.8125,100,19.415,8.40187,0.45842,174,50,7.89,4.79
2021-06-21 00:30:13 CET,9813,25.8125,100,36.251,8.38371,0.45842,174,50,7.89,4.79
2021-06-21 00:30:52 CET,9815,25.8125,100,7.921,8.40187,0.45842,173,50,7.89,4.79
2021-06-21 00:31:12 CET,9816,25.8125,100,10.644,8.39733,0.45842,174,50,7.89,4.79
2021-06-21 00:31:31 CET,9817,25.8125,100,8.706,8.39733,0.45842,175,50,7.89,4.79
2021-06-21 00:32:28 CET,9818,25.8125,100,17.533,8.39279,0.45842,175,50,7.89,4.79
2021-06-21 00:32:48 CET,9819,25.8125,100,11.822,8.40187,0.45842,175,50,7.89,4.79
2021-06-21 00:33:08 CET,9820,25.8125,100,9.827,8.40187,0.45842,173,50,7.89,4.79
2021-06-21 00:34:04 CET,9821,25.875,100,24.197,8.40187,0.45842,173,50,7.89,4.79
2021-06-21 00:34:43 CET,9823,25.8125,100,33.921,8.39733,0.45842,175,50,7.89,4.79
2021-06-21 00:36:02 CET,9827,25.8125,100,8.962,8.40187,0.45842,176,50,7.89,4.79
2021-06-21 00:36:21 CET,9828,25.875,100,36.644,8.39279,0.45842,174,50,7.89,4.79
2021-06-21 00:36:41 CET,9829,25.875,100,10.108,8.40641,0.45842,173,50,7.89,4.79
2021-06-21 00:37:01 CET,9830,25.8125,100,3.075,8.39733,0.45842,174,50,7.89,4.79
2021-06-21 00:37:20 CET,9831,25.8125,100,7.272,8.39279,0.45842,175,50,7.89,4.79
2021-06-21 00:37:40 CET,9832,25.8125,100,4.052,8.40187,0.45842,175,50,7.89,4.79
2021-06-21 00:37:59 CET,9833,25.8125,100,36.62,8.38825,0.45842,175,50,7.89,4.79
2021-06-21 00:38:19 CET,9834,25.8125,100,10.452,8.39733,0.45842,176,50,7.89,4.79
2021-06-21 00:38:39 CET,9835,25.8125,100,5.63,8.40187,0.45842,168,50,7.89,4.79
2021-06-21 00:38:58 CET,9836,25.8125,100,11.213,8.40187,0.45842,175,50,7.89,4.79
2021-06-21 00:39:18 CET,9837,25.8125,100,9.355,8.38371,0.45842,174,50,7.89,4.79
2021-06-21 00:39:37 CET,9838,25.8125,100,8.506,8.40187,0.45842,174,50,7.89,4.79
2021-06-21 00:40:17 CET,9840,25.8125,100,5.766,8.39279,0.45842,174,50,7.89,4.79
2021-06-21 00:40:36 CET,9841,25.8125,100,36.54,8.40641,0.45842,174,50,7.89,4.79
2021-06-21 00:41:15 CET,9843,25.8125,100,8.602,8.39733,0.45842,174,50,7.89,4.79
2021-06-21 00:41:35 CET,9844,25.8125,100,8.346,8.40187,0.45842,174,50,7.89,4.79
2021-06-21 00:41:54 CET,9845,25.8125,100,34.273,8.39279,0.45842,173,50,7.89,4.79
2021-06-21 00:42:14 CET,9846,25.8125,100,6.912,8.40187,0.45842,175,50,7.89,4.79
2021-06-21 00:43:10 CET,9847,25.8125,100,9.235,8.39733,0.45842,171,50,7.89,4.79
2021-06-21 00:43:30 CET,9848,25.8125,100,8.962,8.39279,0.45842,175,50,7.89,4.79
2021-06-21 00:44:09 CET,9850,25.8125,100,14.657,8.40641,0.45842,171,50,7.89,4.79
2021-06-21 00:44:28 CET,9851,25.8125,100,8.85,8.40187,0.45842,174,50,7.89,4.79
2021-06-21 00:44:48 CET,9852,25.8125,100,11.109,8.40641,0.45842,174,50,7.89,4.79
2021-06-21 00:45:27 CET,9854,25.8125,100,14.321,8.41095,0.45842,173,50,7.89,4.79
2021-06-21 00:45:46 CET,9855,25.8125,100,34.754,8.40187,0.45842,173,50,7.89,4.79
2021-06-21 00:46:06 CET,9856,25.8125,100,1.257,8.40641,0.45842,173,50,7.89,4.79
2021-06-21 00:46:25 CET,9857,25.8125,100,11.646,8.39733,0.45842,174,50,7.89,4.79
2021-06-21 00:46:45 CET,9858,25.8125,100,8.394,8.39733,0.45842,175,50,7.89,4.79
2021-06-21 00:47:24 CET,9860,25.8125,100,7.144,8.42911,0.45842,175,50,7.89,4.79
2021-06-21 00:47:44 CET,9861,25.8125,100,14.073,8.39279,0.45842,175,50,7.89,4.79
2021-06-21 00:48:40 CET,9862,25.8125,100,9.587,8.40187,0.45842,162,50,7.89,4.79
2021-06-21 00:49:00 CET,9863,25.8125,100,8.217,8.40187,0.45842,172,50,7.89,4.79
2021-06-21 00:49:19 CET,9864,25.8125,100,8.306,8.40187,0.45842,173,50,7.89,4.79
2021-06-21 00:49:39 CET,9865,25.8125,100,7,8.39733,0.45842,174,50,7.89,4.79
2021-06-21 00:49:59 CET,9866,25.8125,100,8.506,8.39733,0.45842,175,50,7.89,4.79
2021-06-21 00:50:18 CET,9867,25.8125,100,6.728,8.39733,0.45842,174,50,7.89,4.79
2021-06-21 00:51:15 CET,9868,25.8125,100,10.62,8.41095,0.45842,176,50,7.89,4.79
2021-06-21 00:51:34 CET,9869,25.75,100,9.707,8.39733,0.45842,176,50,7.89,4.79
2021-06-21 00:51:54 CET,9870,25.75,100,7.929,8.40187,0.45842,175,50,7.89,4.79
2021-06-21 00:52:13 CET,9871,25.75,100,7.376,8.40187,0.45842,174,50,7.89,4.79
2021-06-21 00:53:10 CET,9872,25.75,100,7.24,8.40641,0.45842,175,50,7.89,4.79
2021-06-21 00:53:29 CET,9873,25.8125,100,18.774,8.40187,0.45842,174,50,7.89,4.79
2021-06-21 00:53:49 CET,9874,25.8125,100,8.826,8.40187,0.45842,172,50,7.89,4.79
2021-06-21 00:54:08 CET,9875,25.75,100,0.456,8.40187,0.45842,174,50,7.89,4.79
2021-06-21 00:54:47 CET,9877,25.8125,100,2.282,8.40187,0.45842,174,50,7.89,4.79
2021-06-21 00:55:07 CET,9878,25.8125,100,27.321,8.40187,0.45842,176,50,7.89,4.79
2021-06-21 00:55:46 CET,9880,25.75,100,23.965,8.40187,0.45842,173,50,7.89,4.79
2021-06-21 00:56:45 CET,9883,25.8125,100,25.607,8.40187,0.45842,173,50,7.89,4.79
2021-06-21 00:57:04 CET,9884,25.75,100,12.222,8.40641,0.45842,176,50,7.89,4.79
2021-06-21 00:57:24 CET,9885,25.8125,100,8.322,8.40187,0.45842,175,50,7.89,4.79
2021-06-21 00:57:43 CET,9886,25.75,100,1.353,8.40641,0.45842,175,50,7.89,4.79
2021-06-21 00:58:03 CET,9887,25.8125,100,7.665,8.40641,0.45842,175,50,7.89,4.79
2021-06-21 00:58:23 CET,9888,25.75,100,6.559,8.40641,0.45842,175,50,7.89,4.79
2021-06-21 00:58:42 CET,9889,25.8125,100,7.713,8.39733,0.45842,176,50,7.89,4.79
2021-06-21 00:59:02 CET,9890,25.75,100,13.368,8.40641,0.45842,176,50,7.89,4.79
2021-06-21 00:59:41 CET,9892,25.8125,100,36.668,8.40187,0.45842,174,50,7.89,4.79
2021-06-21 01:00:37 CET,9893,25.75,100,9.227,8.40187,0.45842,175,50,7.89,4.79
2021-06-21 01:00:57 CET,9894,25.8125,100,8.474,8.40641,0.45842,174,50,7.89,4.79
2021-06-21 01:01:16 CET,9895,25.8125,100,14.161,8.40187,0.45842,174,50,7.89,4.79
2021-06-21 01:01:36 CET,9896,25.8125,100,27.409,8.40641,0.45842,172,50,7.89,4.79
2021-06-21 01:02:52 CET,9898,25.75,100,9.163,8.40187,0.45842,173,50,7.89,4.79
2021-06-21 01:03:11 CET,9899,25.75,100,9.323,8.42911,0.45842,172,50,7.89,4.79
2021-06-21 01:03:50 CET,9901,25.75,100,6.567,8.40187,0.45842,175,50,7.89,4.79
2021-06-21 01:04:10 CET,9902,25.8125,100,5.895,8.40641,0.45842,173,50,7.89,4.79
2021-06-21 01:04:30 CET,9903,25.75,100,14.489,8.40641,0.45842,175,50,7.89,4.79
2021-06-21 01:04:49 CET,9904,25.75,100,36.612,8.39279,0.45842,174,50,7.89,4.79
2021-06-21 01:05:46 CET,9905,25.75,100,8.025,8.40641,0.45842,174,50,7.89,4.79
2021-06-21 01:06:05 CET,9906,25.75,100,31.862,8.39279,0.45842,173,50,7.89,4.79
2021-06-21 01:06:25 CET,9907,25.8125,100,36.267,8.40641,0.45842,174,50,7.89,4.79
2021-06-21 01:07:22 CET,9908,25.8125,100,6.792,8.40641,0.45842,174,50,7.89,4.79
2021-06-21 01:07:41 CET,9909,25.75,100,8.29,8.40641,0.45842,174,50,7.89,4.79
2021-06-21 01:08:01 CET,9910,25.8125,100,10.725,8.40641,0.45842,174,50,7.89,4.79
2021-06-21 01:08:20 CET,9911,25.75,100,6.351,8.40641,0.45842,175,50,7.89,4.79
2021-06-21 01:08:40 CET,9912,25.75,100,7.977,8.40641,0.45842,174,50,7.89,4.79
2021-06-21 01:09:19 CET,9914,25.75,100,7.304,8.39733,0.45842,172,50,7.89,4.79
2021-06-21 01:09:39 CET,9915,25.75,100,25.142,8.40641,0.45842,173,50,7.89,4.79
2021-06-21 01:09:58 CET,9916,25.75,100,6.784,8.40187,0.45842,172,50,7.89,4.79
2021-06-21 01:10:57 CET,9919,25.8125,100,17.749,8.39279,0.45842,171,50,7.89,4.79
2021-06-21 01:11:17 CET,9920,25.8125,100,7.681,8.40641,0.45842,175,50,7.89,4.79
2021-06-21 01:11:56 CET,9922,25.75,100,6.119,8.40641,0.45842,173,50,7.89,4.79
2021-06-21 01:12:35 CET,9924,25.75,100,7.969,8.40641,0.45842,175,50,7.89,4.79
2021-06-21 01:13:14 CET,9926,25.75,100,8.57,8.40641,0.45842,176,50,7.89,4.79
2021-06-21 01:14:11 CET,9927,25.75,100,6.319,8.40641,0.45842,174,50,7.89,4.79
2021-06-21 01:14:30 CET,9928,25.75,100,36.003,8.41095,0.45842,174,50,7.89,4.79
2021-06-21 01:14:50 CET,9929,25.75,100,3.348,8.40641,0.45842,173,50,7.89,4.79
2021-06-21 01:15:09 CET,9930,25.75,100,5.686,8.40641,0.45842,174,50,7.89,4.79
2021-06-21 01:15:29 CET,9931,25.75,100,29.051,8.40641,0.45842,175,50,7.89,4.79
2021-06-21 01:15:48 CET,9932,25.6875,100,7.352,8.39279,0.45842,175,50,7.89,4.79
2021-06-21 01:17:04 CET,9934,25.75,100,5.094,8.40641,0.45842,175,50,7.89,4.79
2021-06-21 01:17:24 CET,9935,25.75,100,5.19,8.40187,0.45842,172,50,7.89,4.79
2021-06-21 01:18:03 CET,9937,25.75,100,5.758,8.42457,0.45842,176,50,7.89,4.79
2021-06-21 01:18:22 CET,9938,25.75,100,9.451,8.40641,0.45842,176,50,7.89,4.79
2021-06-21 01:19:38 CET,9940,25.75,100,9.387,8.40187,0.45842,176,50,7.89,4.79
2021-06-21 01:19:58 CET,9941,25.75,100,8.53,8.41095,0.45842,176,50,7.89,4.79
2021-06-21 01:20:17 CET,9942,25.75,100,36.452,8.40641,0.45842,174,50,7.89,4.79
2021-06-21 01:20:37 CET,9943,25.75,100,34.89,8.40641,0.45842,176,50,7.89,4.79
2021-06-21 01:20:56 CET,9944,25.75,100,8.33,8.40641,0.45842,176,50,7.89,4.79
2021-06-21 01:21:35 CET,9946,25.75,100,7.048,8.40641,0.45842,175,50,7.89,4.79
2021-06-21 01:21:55 CET,9947,25.75,100,17.597,8.40641,0.45842,176,50,7.89,4.79
2021-06-21 01:22:14 CET,9948,25.75,100,14.033,8.40641,0.45842,175,50,7.89,4.79
2021-06-21 01:22:34 CET,9949,25.75,100,32.118,8.40641,0.45842,176,50,7.89,4.79
2021-06-21 01:22:53 CET,9950,25.75,100,7.08,8.40641,0.45842,176,50,7.89,4.79
2021-06-21 01:23:13 CET,9951,25.75,100,7.545,8.41095,0.45842,176,50,7.89,4.79
2021-06-21 01:23:53 CET,9953,25.75,100,5.366,8.40641,0.45842,175,50,7.89,4.79
2021-06-21 01:24:32 CET,9955,25.75,100,7.465,8.40641,0.45842,175,50,7.89,4.79
2021-06-21 01:24:51 CET,9956,25.75,100,6.087,8.40641,0.45842,176,50,7.89,4.79
2021-06-21 01:26:27 CET,9959,25.75,100,6.664,8.40641,0.45842,176,50,7.89,4.79
2021-06-21 01:27:43 CET,9961,25.75,100,7.529,8.40641,0.45842,173,50,7.89,4.79
2021-06-21 01:28:02 CET,9962,25.75,100,36.62,8.40641,0.45842,174,50,7.89,4.79
2021-06-21 01:28:22 CET,9963,25.6875,100,12.455,8.40641,0.45842,174,50,7.89,4.79
2021-06-21 01:28:41 CET,9964,25.75,100,8.193,8.40641,0.45842,188,50,7.89,4.79
2021-06-21 01:29:01 CET,9965,25.75,100,7.729,8.40641,0.45842,174,50,7.89,4.79
2021-06-21 01:29:20 CET,9966,25.75,100,7.809,8.40641,0.45842,172,50,7.89,4.79
2021-06-21 01:29:40 CET,9967,25.6875,100,9.948,8.40187,0.45842,172,50,7.89,4.79
2021-06-21 01:29:59 CET,9968,25.6875,100,6.912,8.40641,0.45842,173,50,7.89,4.79
2021-06-21 01:30:19 CET,9969,25.6875,100,6.928,8.40641,0.45842,173,50,7.89,4.79
2021-06-21 01:30:38 CET,9970,25.75,100,6.832,8.40641,0.45842,173,50,7.89,4.79
2021-06-21 01:31:35 CET,9971,25.75,100,4.525,8.40641,0.45842,173,50,7.89,4.79
2021-06-21 01:31:54 CET,9972,25.75,100,7.945,8.41095,0.45842,172,50,7.89,4.79
2021-06-21 01:32:14 CET,9973,25.75,100,8.418,8.40641,0.45842,173,50,7.89,4.79
2021-06-21 01:32:33 CET,9974,25.75,100,6.407,8.40641,0.45842,174,50,7.89,4.79
2021-06-21 01:32:53 CET,9975,25.75,100,5.903,8.40641,0.45842,171,50,7.89,4.79
2021-06-21 01:33:13 CET,9976,25.75,100,7.801,8.40641,0.45842,173,50,7.89,4.79
2021-06-21 01:33:32 CET,9977,25.75,100,13.992,8.40641,0.45842,172,50,7.89,4.79
2021-06-21 01:33:52 CET,9978,25.6875,100,7.769,8.39733,0.45842,173,50,7.89,4.79
2021-06-21 01:34:31 CET,9980,25.75,100,6.728,8.40187,0.45842,171,50,7.89,4.79
2021-06-21 01:34:50 CET,9981,25.75,100,3.548,8.40641,0.45842,171,50,7.89,4.79
2021-06-21 01:35:29 CET,9983,25.75,100,11.077,8.40641,0.45842,171,50,7.89,4.79
2021-06-21 01:35:49 CET,9984,25.75,100,7.465,8.40641,0.45842,159,50,7.89,4.79
2021-06-21 01:36:08 CET,9985,25.75,100,9.411,8.40641,0.45842,173,50,7.89,4.79
2021-06-21 01:36:28 CET,9986,25.75,100,7.4,8.40641,0.45842,174,50,7.89,4.79
2021-06-21 01:36:48 CET,9987,25.6875,100,14.713,8.40641,0.45842,175,50,7.89,4.79
2021-06-21 01:37:07 CET,9988,25.6875,100,3.235,8.43365,0.45842,171,50,7.89,4.79
2021-06-21 01:37:27 CET,9989,25.6875,100,6.575,8.40641,0.45842,173,50,7.89,4.79
2021-06-21 01:37:46 CET,9990,25.6875,100,4.293,8.40641,0.45842,171,50,7.89,4.79
2021-06-21 01:38:45 CET,9993,25.6875,100,6.255,8.40641,0.45842,173,50,7.89,4.79
2021-06-21 01:39:05 CET,9994,25.6875,100,4.789,8.40641,0.45842,174,50,7.89,4.79
2021-06-21 01:39:24 CET,9995,25.6875,100,7.593,8.41095,0.45842,173,50,7.89,4.79
2021-06-21 01:39:44 CET,9996,25.6875,100,6.872,8.39279,0.45842,173,50,7.89,4.79
2021-06-21 01:40:03 CET,9997,25.6875,100,6.535,8.40641,0.45842,174,50,7.89,4.79
2021-06-21 01:40:23 CET,9998,25.75,100,10.989,8.42003,0.45842,175,50,7.89,4.79
2021-06-21 01:40:42 CET,9999,25.6875,100,7.977,8.40641,0.45842,174,50,7.89,4.79
2021-06-21 01:41:22 CET,10001,25.6875,100,32.062,8.40641,0.45842,172,50,7.89,4.79
2021-06-21 01:41:41 CET,10002,25.6875,100,7.769,8.40641,0.45842,174,50,7.89,4.79
2021-06-21 01:42:20 CET,10004,25.6875,100,5.518,8.40641,0.45842,174,50,7.89,4.79
2021-06-21 01:42:40 CET,10005,25.6875,100,15.498,8.41095,0.45842,173,50,7.89,4.79
2021-06-21 01:43:00 CET,10006,25.6875,100,8.458,8.40641,0.45842,174,50,7.89,4.79
2021-06-21 01:43:19 CET,10007,25.6875,100,7.977,8.40641,0.45842,175,50,7.89,4.79
2021-06-21 01:43:39 CET,10008,25.6875,100,4.853,8.40641,0.45842,173,50,7.89,4.79
2021-06-21 01:43:58 CET,10009,25.6875,100,6.495,8.40641,0.45842,175,50,7.89,4.79
2021-06-21 01:44:18 CET,10010,25.75,100,27.128,8.40641,0.45842,173,50,7.89,4.79
2021-06-21 01:44:38 CET,10011,25.6875,100,35.274,8.42457,0.45842,176,50,7.89,4.79
2021-06-21 01:44:57 CET,10012,25.6875,100,6.247,8.40641,0.45842,173,50,7.89,4.79
2021-06-21 01:45:17 CET,10013,25.6875,100,6.8,8.41095,0.45842,173,50,7.89,4.79
2021-06-21 01:45:37 CET,10014,25.6875,100,28.931,8.40641,0.45842,173,50,7.89,4.79
2021-06-21 01:45:56 CET,10015,25.75,100,8.298,8.40641,0.45842,176,50,7.89,4.79
2021-06-21 01:46:16 CET,10016,25.6875,100,8.193,8.41095,0.45842,172,50,7.89,4.79
2021-06-21 01:46:55 CET,10018,25.6875,100,9.795,8.40641,0.45842,174,50,7.89,4.79
2021-06-21 01:47:15 CET,10019,25.6875,100,6.936,8.40641,0.45842,175,50,7.89,4.79
2021-06-21 01:47:34 CET,10020,25.6875,100,6.167,8.40641,0.45842,175,50,7.89,4.79
2021-06-21 01:48:13 CET,10022,25.6875,100,11.261,8.39733,0.45842,172,50,7.89,4.79
2021-06-21 01:49:12 CET,10025,25.6875,100,5.726,8.40641,0.45842,174,50,7.89,4.79
2021-06-21 01:50:10 CET,10028,25.6875,100,8.442,8.40641,0.45842,173,50,7.89,4.79
2021-06-21 01:50:30 CET,10029,25.75,100,7.04,8.40641,0.45842,173,50,7.89,4.79
2021-06-21 01:50:49 CET,10030,25.6875,100,8.962,8.40641,0.45842,171,50,7.89,4.79
2021-06-21 01:51:09 CET,10031,25.6875,100,4.012,8.40641,0.45842,173,50,7.89,4.79
2021-06-21 01:51:28 CET,10032,25.6875,100,7.36,8.42003,0.45842,167,50,7.89,4.79
2021-06-21 01:51:48 CET,10033,25.625,100,8.602,8.41095,0.45842,174,50,7.89,4.79
2021-06-21 01:52:27 CET,10035,25.625,100,12.543,8.40641,0.45842,173,50,7.89,4.79
2021-06-21 01:53:43 CET,10037,25.6875,100,7.352,8.40641,0.45842,173,50,7.89,4.79
2021-06-21 01:54:02 CET,10038,25.6875,100,8.41,8.40641,0.45842,171,50,7.89,4.79
2021-06-21 01:54:22 CET,10039,25.6875,100,0.152,8.40641,0.45842,173,50,7.89,4.79
2021-06-21 01:54:41 CET,10040,25.6875,100,7.376,8.40641,0.45842,174,50,7.89,4.79
2021-06-21 01:55:01 CET,10041,25.6875,100,7.176,8.40641,0.45842,171,50,7.89,4.79
2021-06-21 01:55:20 CET,10042,25.6875,100,7.721,8.40641,0.45842,172,50,7.89,4.79
2021-06-21 01:55:40 CET,10043,25.6875,100,7.328,8.40641,0.45842,172,50,7.89,4.79
2021-06-21 01:55:59 CET,10044,25.6875,100,6.928,8.40641,0.45842,173,50,7.89,4.79
2021-06-21 01:56:39 CET,10046,25.6875,100,9.651,8.40641,0.45842,171,50,7.89,4.79
2021-06-21 01:57:18 CET,10048,25.6875,100,24.709,8.42911,0.45842,172,50,7.89,4.79
